8	is there anything else you wan to make sure we talk about today
134	has it been getting worse in the past 5 days
5	have you noticed anything that makes your back feel better
61	how severe is the pain
246	have you served in the military
116	is it worse in the mornings
78	do you have any children
53	do you feel safe in your daily life
10	tell me about your back pain
3	have you noticed anything that will make your symptoms worse
3	is there anything over the past couple of days that has made your back pain worse
89	how long have you had the pain
32	any past hospitalizations
30	has your back ever hurt like this before
72	thank you mr. wilkins, let me right down all this and let's get started
126	does it feel like your back is locking up? maybe a muscular problem
26	anything else
24	if you had to rate it 1-10, what would it be
21	have you only noticed back painor do you have pain anywhere else
74	no problem. do you have any allergies
34	are you on any medications
34	are you currently taking any medications
60	tell me more about this back pain
286	have you had any thoughts of suicide
125	diahrrea
0	hello mr. wilkins, what brings you into the office today
76	is you mom alive
208	how did your grandparents die
83	okay, so the back pain is your biggest concern right now correct
61	how much does it hurt
332	okay when is the pain the worst
0	okay. what brought you in today
27	have you noticed any other changes to the area where your pain is occuring
49	do you use any drugs
57	you're a mechanic? where
108	is there anything else i'm missing
8	i would like to cover your back pain. but i want to ask if there is anything in addition  that you would like to cover.
31	okay. have you had any surgeries in the past
71	do you take any vitamins
71	do you take any vitamins or other supplements
32	have you had to go to the hospital
111	how do you enjoy your work
0	alright. so, what brings you here today
49	do you take any illegal drugs
8	do you experience any other symptoms at the same time as the back pain
8	anything else
208	do you know how they died
60	can you tell me more about your back pain
20	ok, i am now going to ask you a few questions to get to know you better.
4	you work as a mechanic, right
134	okay, great. so the pain started a few weeks ago, has it been gradually getting worse? or has it stayed the same
118	how are you sleeping
0	what brings you on here today
68	what dose ibuprofen do you take
75	do you have any history of illness in your family
72	thank you have ea nice day.
49	have you ever used drugs
5	have you tried anything else for the pain
10	could you tell me a bit more about the back pain
11	1 week? and does the pain spread anywhere
66	how has it been affecting your life
49	have you ever used any recreational drugs
39	do you have any existing health conditions
171	was there something in particular that caused the pain to begin
22	and it doesn't get better or worse with anything
183	is the ache on only one side or both sides
72	ok. thank you very much for sharing that with me
32	visited the hospital
49	do you use drugs
39	i can see how that would be frustrating for you. you mentioned never having pain like this before. what, if any, medical history do you have
127	okay. ibuprofen has not helped, and you now feel like someone is stepping on you or squeezing hard, which hasn't changed when you have tried small tasks.
52	are you sexually active
0	i am also happy to see that you came in today. what brings you in today
77	do you have any siblings
34	what medications do you take
6	any other medications
171	can you think of anything that may have caused it
18	it sounds like that is really bothering you. we will definitely discuss this issue tiday. is there anything else you would like to discuss while you are here
76	are your parents still alive
45	what do you do for fun
50	that's good to hear. do you smoke
84	alright. do you have any questions or concerns about sexual health, in the case that you become inat you are in a relationship
75	what is your family medical history
3	what makes it worse
100	that's okay, did you talk to her about your back pain last year
2	how long ago was this
66	how is that affecting you
128	is that prescription or over the counter
19	ok great
53	do you feel safe
2	how long ago was this
81	ok. who do you live with
38	sorry to hear that.
76	are your parents alive
259	how frequently
109	do you have hypertension or diabetes
3	does any movement make the pain worse
73	have you had any injuries
103	what were you doing when the pain started
107	alright jimborino. youve told me about your back pain which started about 4-5 days ago when moving your friends couch
178	any history of sexually transmitted infection
48	do you drink or smoke
91	do you have relationships with women, men, or both
10	ok well hopefully we can figure this out for you. can you tell me some more about your pack apin
74	ok well that's certainly noteworthy.do you have any allergies to medications
16	oh no! i'm sorry that you've been experiencing that. hopefully we will be able to figure something out for you today
52	are you sexually active
39	do you have any diagnosed medical conditions
25	are you stressed
41	where do you live, and with whom
36	yes. who is your other doctor
31	ok any previous surgeries
214	have you noticed any issues with your neck
77	do you have any siblings
81	who lives at home
20	i am going to ask a few more personal questions that will help me learn more about you if that is okay.
3	have you tried anything that has made it better or worse
160	do you take any medications for it
0	great.  what brought you in today jim
326	did the pain seem to start suddenly or begin gradually
250	what else are you doing to relieve the pain
75	have your parents ever been diagnosed with any diseases
81	great. now i'm going to ask you some questions about your home life. who lives with you at home
27	do you know what may have caused it
2	ok. so when were you helping your friend move
21	can you explain the pain
2	okay, when can you remind me when the back pain started
33	are you up to date on your immunizations
40	do your parents have any health problems
16	i'm so sorry to hear that! hopefully we'll be able to get you back to work soon
288	are you currently in school
37	how woulld you describe your current health
59	i totally understand that. and you said you work as a mechanic. how much do you work
119	what is your diet like
75	any familiy history of illness
286	do you ever think about hurting yourself or others
78	do you have any kids
24	on a scale of 1-10, how bad is the pain
4	what do you do for work
117	how often do you urinate
104	okay, so here's what i've got so far: you are experiencing a lot of dull pain in your lower back when you try to do physical activity.
10	can you describe the pain
5	do you think you can take care of this on your own
236	how have you been coping with the back pain
228	that must be hard.  are you worried about finances
13	how are you
281	is there anything that is making your need to urinate better
40	i see. how are your parents' health
17	i can tell this is difficult for you, and i am glad you came in to see me.
261	do you have a family that can help you
50	do you smoke
2	tell me when your back pain started
73	have you ever been injuried
3	is there anything that makes it worse
78	do you have any children
10	can you describe the pain to me
148	did you take off work to come here today
22	that must make some things really difficult. is the pain constant throughout the day or worse at a certain time
115	have you been experiencing pain anywhere else
71	ok and do you take any other supplements or non pharmecutical measures for your pain
184	you're not frustrated
77	that's great. do you have any brothers or sisters
114	would it help you to lay down during the interview
61	how severe is your back pain
30	have you ever had any pain like this before
11	does the pain radiate
352	have you noticed any discharge from your penis
8	are there any other associated symtptoms
86	tell me more
63	that must be terrible
49	do you use any illegal drugs
226	okay. now i'm going to ask you about your family history. are your grandparents still with us
95	do you have sex with men, women, or both
72	ok. great. well, thank you for sharing this information with me. i will discuss this further with your physicians and come up woith a plan. thank you
234	thank you mr, wilkens. if it's okay with you i'd like to begin the physical exam.
19	great!
20	thats great! my mom is a great cook as well. but i am glad your diet is going well. now is it okay if i ask some more personal questions
143	does your family have a history of diabetes or high blood pressure
66	how is it been affecting your life
81	who do you live with
6	are you taking any medications other than the ibuprofen
45	what else do you do outside of work
71	any supplements
77	ok, how about your siblings
172	how long have you been experiencing frequent urination
81	who lives with you at home
203	that's a valid concern. how long ago was your previous relationship
164	wow! it was so nice of you to help him out but i'm sure that's not what you expected the outcome to be!
34	are you currently taking any medications
30	have you hurt your back before
76	are your parents alive
10	what does it feel like
0	hello, mr. wilkins. what brings you in today
8	are there any other symptoms associated with this
186	how much ibuprofen have you been taking
60	oh no, that must be terrible. could you tell me more about it
119	tell me about your diet
98	how is the health of your grandparents
81	who do you live with
202	are you in a relationship of any kind
72	all right, you've given me great information, thanks for being so cooperative!
2	how long ago was your back injury
171	why do you say that
25	i'm sorry to hear you don't have much time for fun. do you find yourself getting stressed a lot
9	ok. does the pain spread anywhere else, or just in the back
39	do you have a current medical condition
227	what was your grandparents cause of death
1	where on your back is the pain located
156	ok. we can talke about your back pain now, and your urination a little later.
8	besides your back pain what else has been bothering you
32	have you had any hospitalizations in the past
167	okay, i will ask some questions about your past medical history
151	okay.
58	how is your job
77	do you have any siblings
111	how do you like it
84	i hope so too. any questions before i go
74	do you have any allergies
71	are you taking any supplements
29	any past medical history
95	have you been sexually active with men, women, or both
110	how are things at home
190	do you have someone to talk to
8	ok, is there anything else you think i should know to help with the diagnosis
55	i'm glad you're here too, mr. wilkins. before we begin, can you confirm your full name and date of birth
240	have you noticed a change in the color of your urine
103	what were you doing at the time the pain started
66	how has this affected your daily life
0	what brings you in today
48	that is a smart decission. do you use any alcohol or tobacco
43	ya that does sound nice!
93	how many sex partners have you had in the past 3 months
304	do they currently have any health issues
8	is there anything else you would like tot talk aboutt hat we havent covered today
37	how would you describe your general health
4	what do you do for a living
48	do you drink alcohol
3	does anything make it worse
49	do you take any medications not prescribed to you
110	how is your home life
187	any history of back injury
82	are you currently seeing anyone or dating anyone
5	i understand, mr. wilkins. is there anything that makes it better
48	do you drink
10	can you describe the pain
68	what dose
208	how did they die
156	would you like to discuss your urination and back pain today
8	ok we'll talk more about your pain. do you have any other concerns
183	on both sides
48	are you an alcohol drinker
22	did your pain get worse over time, or has it been consistent
89	how long has your back pain been bothering you
49	do you have a history of drug abuse
24	on a scale of 1 to 10, where 10 is extremely painful, how would you rate your pain
192	how is your mood these days
5	does anything make it feel better
13	hello mr. wilkins, how are you doing today
45	what activitiies do you do
38	oh i'm sorry to hear that
242	has your diet changed
40	do they have any problems that you know of
0	what brings you in here today
8	does your family have any history of obesity or anything else like that
36	do you regularly see your primary care doctor
9	do you have any other symptoms that occur with the back pain
31	no operations
8	ok.  you want to talk about your back pain and frequent urination.  is there anything else
40	ok great! how about your parents, are your parents healthy
99	do you have a partner or significant other
10	tell me more about the pain
60	oh my, i'm sorry to hear that. can you tell me more about that
134	has it been getting worse
20	alright, i will let your physician know about this so we can try to help you with your pain. now i will ask you a few questions in order to get to know you better.
65	is it dull or sharp pain
142	are you currently managing any chronic diseases
223	do you ever feel sad
90	i see. have you seen any other physicians for your current back pain
84	do you have any questions for me
81	whom do you live with
11	does it radiate anywhere
2	when did the pain start
60	okay, great. so, tell me a little more about what is going on, if you do not mind
48	do you drink alcohol
330	how about your feet
52	are you sexually active
75	any illnesses that run in your family
226	are your grandparents still living
119	do you eat pretty healthy
78	do you have any children
176	have you ever had any illnesses
2	when did you first notice the pain
156	is anything else bothering you besides your back and painful urination
288	are you out of school
66	how is it affectin your life? i know you said you can't tie your shoes
37	do you have any chronic health problems
34	are you currently on any medications
49	do you use any recreational drugs
15	hello mr. wilkins. my name is melissa and i am the medical student on your care team today.
47	does the back pain affect your exercise
16	lets see if we can take care of that back pain
31	ok, any surgergies
77	what about your siblings
202	are you in a relationship
39	okay, first i would like to ask if you have been diagnosed with any illnesses
9	have they ever had any back pain
37	ok, that's ok. did she tell you that you were generally in good health when you saw her
33	are you up to date on your immunizations
23	of course, i will work hard to help out.
32	any recent hospitilizatoins
167	now i will ask a couple of questions about your family history
8	have you noticed anything else that helps the pain
8	do you have any other concerns besides the back pain
24	on a scale of 1-10, what level of pain do you have
180	can you point to it
45	what do you like to do for fun
37	do you have a healthy lifestyle
80	do you have any problems hearing
13	how ar eye you
45	what do you do in your free time
24	i see. would you say it was closer to 1 or 10 on the pain scale
208	how did they die
16	great. yes, we'll definitely do everything we can to help you!
24	on a scale of 1 to 10, how would you rate the pain
332	at what point since the injury has the pain been the worst
49	any recreational drugs
85	me. too. i will be back shortly.
49	do you use any drugs recreationallly
52	are you sexually active
60	tell me more about your back pain.
85	thank you mr. wilkins, i'll be back in a moment with further information for you.
87	how is your family being affected by this
193	does faith have any importance in your life
60	can you tell me more about the back pain
66	how is it affecting your daility life
66	i understand that could be tough to deal with. how does that affect you
46	can you tell me about your hobbies
40	are your parents healthy
87	tell me about your family
49	any use of any other ilicit drugs
8	have you been experiencing any other symptoms besides the back pain
0	what brings you in today
160	what medications do you take for the pain
84	absolutely. do you have any other questions for me
50	do you smoke tobacco
10	can you describe the pain
3	i see. alright, is there anything that makes it worse
115	do you notice the pain anywhere else
272	are you otherwise feeling well
15	my name is megan danzo and i am a medical student here at osu
6	do you use any other medications
78	okay. do you have any children
60	can you tell me more about your back pain
243	have you ever had a bladder infection
32	have you spent any time in the hospital
74	do you have any drug allergies
58	how is work going
110	what is your life at home like
75	are there any illnesses that run in your family
84	do you have any questions or concerns
189	do you eat fast food
40	they don't take any medications
156	any pain when urinating
240	is your urine a different color
76	are your parents dead
126	what about muscle cramps
52	are you sexually active right now
160	have you taken any medications for this
181	hi mr. wilkins, i am a medical student working on your health care team today. its nice to meet you.
72	thanks you!
13	hello, mr. wilkins, how's your day going
118	do you have any problems sleeping
22	how frequently does the back hurt
31	what about past surgeries
22	has it changed over the last few days
42	do you live alone
208	how did your grandparents pass
75	are there any conditions that run in your family
17	i'm sorry to hear that. it must be tough on you
3	does anything make it better or worse
31	have you had any surgeries before
24	could you rate the pain on a scale from 1 to 10
88	any heart conditions
20	i am going to ask you a few more questions
39	do you have any issues talking
47	do you exercise
174	oh wow, so this back pain is really getting in the way of work. what is your goal for today
14	hello, mr. wilkins
13	hello, mr. wilkins! i am student doctor laura. how are you doing today
1	where does it hurt
38	i am sorry to hear that, that must be very troubling
39	do you have a current illness
9	have you ever had any back pain before
69	how long has this been affecting your work performace
8	are you experiencing any other symptoms
31	have you ever had any surgeries
54	i will consult with the doctor now about a course of treatment
112	do you have any trouble taking care of yourself
75	does your family have any preeixsting conditions
72	thank yo
5	is there anything that helps the pain go away
8	okay, anything else
0	our consulation today is scheduled for 15 minutes. what brings you in today mr. smith
169	do you use any over the counter stuff
8	what other symptoms have you been experiencing along with this back pain and frequent urination
295	ok, how about things that make it worse
10	ok can you tell me a little bit more about that
5	have you done anything that helps your back pain
60	i'm sorry to hear that! can you tell me more about your back pain
30	did you ever have back pain before 5 days ago
75	what medical problems did your grandparents have
4	oh no. what do you do for a living
74	any allergies
11	has the pain been spreading
156	do you feel pain when you urinate
8	we can be sure to discuss that also.  is there anything else
9	do you have any other pain
123	have you been in any accidents
111	do you like your jobs
196	did you do anything to injur your back
144	how do you normally stay active
78	do you have any children
78	do you have any children
78	do you have any children
225	do you take any over the counter medications
6	any other medications
4	what do you do for work
40	could you tell me about your parents health
8	okay, is there anything else going on today that you would like to talk about
31	ok. any hospitalizations or surgeries
6	how about any other medications
5	have you tried anything to help the pain
325	okay. how long ago did you move the couch
139	numbness of tingling
52	are you sexually active
8	do you have any other symptoms
84	i'm going to ask you some questions about drug and other behaviors. before i do, i want to remind you that anything we discuss here is private, unless i learn you will kill yourself, someone else, or are being abused. do you have any concerns about privacy
10	can you describe the pain
52	have you been sexually active in the last 6 months
81	who lives at home
2	when did this happen
75	are there any diseases that run in the family
279	has the need to urinate been persistant throughout
52	are you involved in sexual activities
172	when did your urinary problems start
71	why are you taking the supplement
202	okay, are you in a relationship
14	hello mr wilkins
60	i'm sorry to hear that you're in pain. could you tell me more about it
191	when is the last time you had sex
73	have you had any other injuries
29	now i'm going to ask you a few more personal questions that i ask all of my pateints. they will help me get a better picture of your overall health
53	at your apartment do you feel safe
60	tell me more about your back pain
104	okay, so you lower middle back is hurting for the last week, since you helped your buddy move.
81	so what is your living situation currently
256	what kinds of healthy foods
4	what is your job
0	what brings you in today
68	what dose of saw ametto do you take
0	okay can you tell me about why you are here today
19	thats great
52	i understand. are you sexually active
208	what did they die of
201	do they have any chronic conditions, like diabetes, cardiovascular illness, blood pressure
3	what makes the pain worse
83	what scares you most about the back pain
47	do you excercise
2	tell me more about your back pain.  when did this pain start
4	so what is your employment
20	okay, i think i have all i need to know about your back pain. now i'm going to ask you some questions about your medical history.
3	does anything make it worse
110	tell me about your home life
3	okay, can you tell me whether or not anything makes the pain worse or better
193	are you religious
66	how has this pain been affecting your life
18	now, it says that you have come in today for some back pain, before we get to that i would like to know if there is anything else you wold like to talk about today
49	do you take any drugs
299	why did you start taking the medications
8	is there anything else you would like to talk about
39	what other coniditions do you hve
13	hello, how are you doing today mr. wilkins
49	do you use any drugs
24	how bad is the pain on a scale of 1 to 10
191	when was the last time you had sex
16	nice to meet you as well! i'm working with your doctor today to take care of you.
0	thank you. now what can i help you with today
169	what treatments have you used so far
73	have you had any injuries or accidents
72	thank you
33	ok are you up to date on your immunizations
22	and since then you have had the constant back pain
3	does anything make the pain worse
8	are there any other symptoms you're experiencing
32	ever been hospitalized
1	where exactly does it hurt
333	do any movements make it better or worse
14	hello mr. wilkins
13	im sorry to hear that. how does this make you feel
8	anything else you want to talk about
20	okay, so now i am going to ask different type of questions.
152	yes, it sounds like it
8	that sounds rough. we will definitely try and find out what is wrong with your back. doyou have any other topics for discussion
77	do you have siblings
65	it is a sharp pain or a dull pain
1	can you point to where it hurts
11	does your back pain come and go
49	do you do any illegal drugs
118	do you have trouble sleeping
33	do you have all your shots
30	could you tell me more about your previous back pain
85	have a good day!
8	have you noticed if there is anything else that relieves the pain
60	tell me more about your back pain
101	hello. what is your name sir
2	how long ago did it start
32	have you had any hospitalizations in the past
8	what other kinds of issues have you experienced in the past
5	is there anything that helps the pain
156	does it hurt when you urinate
71	that's right. do you take any vitamins or herbal supplements
183	is it deep or shallow
8	is there anything else you do that makes it feel better
176	have you have had any past medical problems
319	when was your last period
110	how are things at home
22	does the pain ever go away
32	have you ever been hospitalized
354	have you noticed a change in the smell of your urine
72	okay. i will take this information to the attending. thank you so much.
37	i am going to ask you a few questions about your past medical history. are you generally pretty healthy
9	are you having any other pain around your body
35	do you take any prescription medications
242	has your diet changed
103	what were you doing at the time
19	nice to meet you too! i'm going to talk to you for a bit, and then the doctor will join us afterwards. does that sound good
49	do you use any illegal drugs
13	it's nice to see you. how are you doing
308	does it get better whn you sit
194	i understand.
0	alright, i am here to see if there is anything we can do to help you. i am going to start by learning a little bit about what brings you in today and then i will ask a few questions i in order to get you know you better, .
32	have you ever been hospitalized
184	you seem frustrated
60	can you tell me more about the pain
107	ok, i'm just going to do a quick recap. please feel free to correct me if i'm wrong. you'be had back pain for the last 4 or 5 days, and it's a dull ache in the middle of your back
24	on a scale of 1-10 how bad is the pain
32	hospital
81	who lives with you at home
208	do you know what was their cause of death
75	do you have a family history of any diseases
288	did you attend college
4	what do you do for a living
32	hospitalizations
115	do any other body parts hurt
29	any significant past medical history
16	i will be helping you today and working with the attending to assist you.
236	how does that make you feel
109	do you have high blood pressure
11	is it moving to or affecting any other parts of your body
175	do you ave anyone who checks in on you
54	absolutely. i am going to go talk with the doctor, and we will figure out what our next steps are okay
53	do you engage in safe behaviors, such as seatbelt use, helmets, smoke detectors, and safe gun storage
22	is the pain constant
202	are you in a relationship
40	how are your parents
78	any children
66	how is this effecting your life
107	it is a dull pain around a 7 but a sharp pain when you bend over or move. ibuprofien makes the pain better
49	any illegal or recreational drug use
213	ok, is the pain feel like it is deep down, or towards the surface of the skin
186	how much ibuprofen have you been taking
24	could you rate the severity of your back pain
183	is it worse on one side or the other
40	how is your parents health
52	have you been sexually active in the past
88	is there a history of heart problems in your family
53	do you feel safe at home
52	ok, and are you sexually active
2	when did it start
32	have you ever had any previous hospitilzations
45	i see. what do you like to do for fun in your spare time
242	have you changed your diet at all
76	are your parents still alive
34	are you currently on any medications
119	what is your diet like
186	how much ibeprofen have you been taking
39	thank you. nice to meet you. did you have any issues parking
1	is there any activities or places where you notice the pain
178	have you ever had an sti
11	does the pain radiate anywhere else
123	any injuries
74	do you have any food allergies
310	do you run
102	can you describe for me how the pain started
65	is the nature of t the pain still sharp
75	did your grandparents have any health problems
192	how is your mood
207	this part of the interview i have to ask about some of your social activites
194	i completely understand. it is nice having your own space
26	so you said ibuprofen helps. is there anything else you noticed that has helped
14	good afternoon mr. wilkins!
8	anything else
10	okay. tell me about the back pain.
40	what about your parents
212	any weight change
151	yep
111	okay, do you enjoy your job? outside of the back aches you have been having
162	i see. that's very fortunate. does your family have any back pain history, or any other medical history you can think of
33	are you up to date on immunizations
3	does anything make it better or worse
34	are you taking any medications
81	who do you live with
49	do you take illegal or recreational drugs
45	what do you do for fun
40	are your parents both in good health? do they have any illnesses
3	okay.  well i hope we can help you with this.  does anything make your pain worse
22	is it constant, or does it come and go
37	tell me about your fathe's health
77	do you have any siblings
68	what dose of aspirin are you taking
226	are your grandparents still with us
49	do you use drugs
50	do you use tobacco
36	okay. so we have about 10 minutes together today before i go and get the doctor is that okay
57	where do you work
0	great! what brings you in today
67	how often are you taking the ibuprofen and what dose
60	okay, so tell me more about your back pain
73	have you ever had any serious accidents
207	now i will ask about your social history
72	thank you!
63	that must be difficult
19	okay, well that's good!
148	how does missing work make you feel
100	okay well i have all the information i need. i am going to speak to the physician and we will come back in and speak some more.
294	can you tell me more about that
73	have you had any serious injuries int he past
4	what is your job
38	i am so sorry to hear that.
30	when you injured your back a few years ago what happened
41	do you live in a house or apartment
33	can you tell me your previous immunizations
30	have you ever had pain like this before
324	any weakness
187	how were things at work before your back injury occurred
48	do you drink alcohol
172	when did that start
84	ok, any questions for me before we move on
167	now we're going to talk a bit about your social health
66	how this affected other people in your life
2	how long ago did this happen
2	i'm sorry to hear that. can you tell me when it started
75	does anyone in your immediate family have any history of medical problems
10	i see. how would you describe the pain
76	i'm going to ask about your family's health now. are your parents still living
13	hello, how are you doing today
45	what do you do for fun
25	are you dealing with a lot of stress
29	do you have any previous illnesses or medical problems
39	do you have any medication conditions
30	right. have you ever had something like this before
4	i'm sorry to hear that. what is your work
3	does anything make this pain wrose
202	are you in a relationship
50	do you use tobacco
187	have you ever injured your back before
5	i'm sorry to hear that. does anything make your back pain feel better
30	even when you hurt your back 4 years ago
86	tell me more about that
162	does your family have a history of back pain
1	i'm sorry can you repeat where the pain is then
93	how many lifetime partners have you had, and were they men, women, or both
95	in your lifetime have your partners been men women or both
8	do you have any other symptoms
238	does it hurt more when you sit, stand or bend
22	is it recurrent or constant
6	any other medications
4	what is your occupation
52	are you sexually active
57	i totally get that. where do you work
281	i understand, it may not be that bad but it may help me, to help your back feel better so is there anything you have done to help the frequent urination
45	okay. and what do you like to do in your free time
39	great. do you have any other medical conditions or diseases
72	i will speak to the physician and bring her in to see you soon. thank you.
182	great, could you tell me more about your job
102	so do you remember how it started
67	how often are you taking that
172	since when has your concern about urinating started
29	now i'm going to ask you about your past medical history.
10	can you describe your pain
12	how painful is it for you
66	how is the pain affecting your day-to-day life
15	hi mr. wilkins. my name is valerie, a medical student here at osu
35	are you taking any prescribed medications
103	did anything happen to you around the time that your pain started
297	how is your day
72	i hope so, thank you for working with me today mr. wilkins.
231	how about children
199	what medicine did you take
110	how is your home life
176	have you ever had any real issues
89	and how long have you had this pain
110	how is your home life
98	what about grandparents
66	so how has this been affecting you
30	have you ever had pain like this before
31	have you ever had surgery
18	is there anything else you would like to add
226	ok, lets talk about your family. are you grandparents alive
61	how would you describe the intensity of the pain
33	did you have any vaccines growing up
71	i see. are ytou taking any other over the counter medications? such as vitamins
69	how has this pain been affecting work
28	what concerns you about your back pain this time
30	have you experienced back pain like this before
118	how is your sleep
134	has the pain gotten worse over the last few days
3	is there anything that makes the pain worse
1	how would you describe this pain? where abouts is it and how does it feel to you
47	do you exersice
48	i see, do you drink
37	are you healthy
2	when did this pain start
107	the pain worsens with movement and improves with ibuprofen. you describe it as a 7 out of 10.
47	do you exercise
52	are you sexually active
288	can you tell me about your education
18	back pain can be very uncomfortable. we are going to do the best we can to help you out today. before we get started i would like to ask you is there anything else you would like to address today
0	what brings you in today
50	do you smoke
87	could you tell me about your family
183	does it hurt superficial near the surface or deep
41	can you tell me a little bit about your home life? where do you live
176	any history of prostate problems
61	what is the intensity of the pain
60	could youtell me more about the pback pain
3	have you noticed anything that makes the pain worse
6	are you currently taking any medications besides the tylenol
21	do you feel the pain anywhere else
335	any other changes with your bladder
34	ok. are you currently on any medication
3	is there anything you do that makes the pain worse
84	do you have any questiosn for me
66	how is the paina ffecting your day-to-day life
47	do you get to exercise
49	have you ever taken another person's prescription
52	are you sexually active
176	have you had any past illnesses
30	have you ever had an issue with your back in the past
20	now i'm going to ask you a few questions about your family history
40	is your father healthy
4	what is your job
50	do you use tobacco
226	are they all living
179	okay. we have around 15 minutes today, before we get into the pack pain is there anything else youd
74	do you have any allergies
48	do you drink
39	any psychological problems
14	hi mr. wilkins
68	in what dose
74	you have any allergies
19	we are glad you are here as well
182	do you take it every day
14	hello mr. wilkins
13	hello, mr. wilkins. how are you today
74	do you have allergies
123	any accidents
22	does the pain come and go? or hurt constantly
146	so how much would you say you drink in a week
2	okay. how long ago did this happen
66	i can see that your back pain is causing you a lot of distress in your daily life.
134	has it gotten worse in that time
145	how is your diet? what do you like to eat
16	yes, mr. wilkins, i'm going to help
29	now, i'd like to go over your past medical history
49	ok, so you're a moderate drinker. and have you used drugs in the past
8	do you have any other ailments
49	do you use any drugs
69	is your back pain affecting your work
240	is the urine a strange color
55	well i'm going to do that anyway. can you confirm for me your full name and date of birth
46	do you have any others hobbies
98	are your grandparents healthy
5	what makes it better
143	no hypertension or cardiac disease in your parents
49	do you use any prescription drugs that aren't prescribed to you
0	so is that what brought you in today? your back
2	how long ago did you hurt your back
75	do you have a family history of diseases
208	i'm sorry to hear that.  when did they pass away, and do you know the cause of death
274	have you ever experienced this before
110	how is your home
332	when does it hurt the most
8	i see. we will absolutely work on a plan that fits what you are looking for. do you have any other concerns at this time
64	how long have you been in pain
5	what are some things that make it better
110	what is your personal life like
25	are you stressed at all
91	are you married
314	do you have any pets mr. wilkins
0	what is it you want to talk about today
4	what do you do for a living
49	any drugs
193	are you spiritual
8	is there anything else you're concerned with
148	has being unable to work affected your emotions or your relationships with loved ones
57	where do you work as a mechanic
24	how bad would you say the pain is on a scale of 1 to 10
95	are you interested in women
34	are you taking any medications
86	tell me more about your occasional need to urinate more frequently.
0	what brings you in today
10	i'm sorry to hear about that. can you tell me a little bit more about your back pain
321	do you have any chronic diseases in the family
102	how did that pain start
136	and ice
8	are you having any other problems that might be related
48	do you drink alcohol
4	how are things at work
18	is there anything else you want to tell me about your back pain
239	since when has this been a concern for you
0	hello mr. wilkins. what brings you in today
72	okay, thank you.
46	do you have any hobbies
99	are you married, or do you have a significant other
72	okay thank you for sharing
50	are you currently a smoker
50	ok. and then back to you, do you use any tobacco products
117	how many times a day would you say you urinate
107	alright! it sounds like you have a dull pain in the middle of your back that is affecting your ability to work. is that correct
18	okay. is there anything else you'd like to add to your general medical history
18	i see. besides back pain, is there anything else you want to discuss today
119	tell me about your diet.
257	ok, do you take or drink caffiene
83	which problem is most concerning to you
8	do you have any other symptoms
33	did you have basic pediatric immunizations as a child
69	does this injury hamper your work
3	does anything make the pain worse
0	so what brings you here today
306	how old are your grandparents
55	hello there! i am david allen. i am going to wash my hands first, can you give me your name and date of birth
1	i am sorry to hear that. where does it hurt exactly
217	a dull ache in the middle lower back, correct
22	is the pain constant
78	do you have any children
345	does any activity make your back pain better
0	what brings you in today
60	i'm sorry to hear that. that must be really unpleasant. can you tell me more about it
102	what were you doing when you first noticed this pain
32	any hospitalizations
108	thank you for your time mr. wilkins. is there anything else i'm missing before i consult with the doctor
151	ok
29	let's talk about your past medical history.
53	do you feel safe
155	what drugs
16	we will work to make you feel better.
8	alright. is there anything else
6	are you taking any other medication
10	can you describe the pain to me
95	are you attracted to men or women
13	is your family sick
10	how would your describe your pain
45	what do you do in your free time
45	wha t do you do for fun
10	what does the pain feel like, can you describe it for me
3	does anything make the pain worse
1	where in your back does it hurt
38	i'm so sorry to hear that
91	are you married
39	do you have any preexisting diseases
134	is the pain getting worse
49	do you use any drugs
115	is the pain anywhere else
16	that is a very generous attitude to have, and i hope we can get you feeling better soon.
32	have you been hospitalized before
68	what dose of ibuprofen are you taking
111	ok, sounds like work can be a little strenuous sometimes
294	tell me more about the saw palmetto
75	does your family have any preeixsting conditions
8	that sounds very painful. i want to know more about this pain, but before we get started, can you tell me if there is anything else you'd like to address here today
182	can you tell me more about the car accidents
4	what do you do in a normal day at work
45	do you do anything to relax
34	okay, that actualy leads to my next question. are you taking any medicine
78	any children
32	have you ever been hospitalized for any reason
60	tell me more about the back pain.
49	do you use any recreational drugs
244	how difficult has work been for you
60	your back is hurting? i am sorry to hear that. can you tell me more about it
86	can you tell me more about that
19	great!
45	what activities do you do
8	what else is bothering you today
8	have you noticed any other changes
0	great, thank you. what brings you in here today
21	ok well i have a few more specific wuestions to ask you about your pain
49	do you take any prescriptions that aren't yours
319	when was your last period
0	of course. today i'll be asking you a few questions about your health history ry to get to know you better. but first, i'd like to ask you about what you'd like to talk about today
50	do you use tobacco
39	do you have any ongoing medical problems
47	do you exercise
37	do you have a healthy lifestyle
48	do you use any drugs or alcohol
204	no other visits to the doctor or hospital
34	are you currently taking any medications
61	how severe is the pain
34	are you taking any medications
32	no hospitalizations
50	do you smoke
18	is there anything else you want to add
358	is there any reason you don't use protection
0	so, what brings you here today
110	how are things at home
111	do you enjoy your job
217	do you have any other pain throughout your body
8	are you having any other symptoms
85	okay, i will keep that in mind. i would like to thank you for spending some time with me. i am going to write up everything and present it to the attending and we will come back and figuring out the best plan for you. have a great rest of your day
8	do you have any other symptoms
